id,title,year,original_language,runtime,genre_names,imdb_id,imdb_title,imdb_year,imdb_titleType,imdb_runtime,imdb_genres,reason
928105,The Allotment,2021,en,6,Horror,tt12719550,The Allotment,2021,short,,"Horror,Short",wrong_titleType
929089,Experimenting on Roux: Prisoner 068,2021,en,4,Horror,tt15974916,Experimenting on Roux: Prisoner 068,2021,short,4,"Horror,Short",wrong_titleType
930860,Demon Juice,2021,en,14,"Comedy, Horror",tt15151352,Demon Juice,2021,short,14,"Comedy,Horror,Short",wrong_titleType
932402,"Follow Me, Please",2021,en,16,Horror,tt14506856,"Follow Me, Please!",2021,short,16,"Horror,Short",wrong_titleType
934104,Into the Fold,2021,en,20,Horror,tt17523530,Into the Fold,2021,short,20,"Horror,Short",wrong_titleType
935643,ARM,2021,,,,tt26759438,ARM,2021,short,9,"Horror,Short",wrong_titleType
942321,The Gateway,2021,en,9,Horror,tt15027550,The Gateway,2021,short,9,"Horror,Short",wrong_titleType
943519,Changeling,2021,en,25,"Drama, Horror",tt15438496,Changeling,2021,short,28,"Horror,Short",wrong_titleType
944267,Brackish,2021,en,8,"Fantasy, Horror",tt14720184,Brackish,2021,short,8,"Horror,Short",wrong_titleType
944997,Cursed,2021,en,27,"Drama, Horror",tt14870866,Cursed,2021,short,27,"Drama,Horror,Short",wrong_titleType
947235,L.U.N.A.,2021,,,,tt14201430,L.U.N.A.,2021,short,10,"Horror,Short",wrong_titleType
947892,Breach,2021,en,8,"Drama, Horror, Thriller",tt13393284,Breach,2020,short,8,"Drama,Horror,Short",wrong_titleType
950601,Banshee,2021,en,6,Horror,tt15010844,Banshee,2021,short,6,"Horror,Short",wrong_titleType
954038,Aversion,2021,en,9,Horror,tt13927828,Aversion,2021,short,,"Horror,Short,Thriller",wrong_titleType
955366,The Butcher Surgeon,2021,en,15,Horror,tt15056446,The Butcher Surgeon,2021,short,15,"Horror,Short",wrong_titleType
956425,Fresh Meat,2021,,,,tt18183770,Fresh Meat,2021,short,17,"Drama,Horror,Short",wrong_titleType
956490,A Killer Secret,2021,,,,tt10374704,A Killer Secret,2021,short,6,"Comedy,Horror,Short",wrong_titleType
956618,"Stay Pretty, No Pity",2021,en,11,Horror,tt16296818,"Stay Pretty, No Pity",2021,short,11,"Horror,Short",wrong_titleType
957056,The Sack Man,2021,en,6,Horror,tt15094836,The Sack Man,2021,short,6,"Horror,Short",wrong_titleType
957124,Not at the Table,2021,en,5,"Horror, Thriller",tt14054826,Not at the Table,2021,short,5,"Horror,Short,Thriller",wrong_titleType
958410,They're Never Coming Back,2021,en,20,Horror,tt15134426,They're Never Coming Back,2021,short,,"Horror,Short",wrong_titleType
958998,Pill,2021,en,14,Horror,tt13275202,Pill,2021,short,16,"Horror,Short",wrong_titleType
966973,The Last Christmas,2021,en,12,Horror,tt9624490,The Last Christmas,2021,short,12,"Comedy,Horror,Short",wrong_titleType
967889,Angel City Horror,2021,en,9,"Horror, Mystery",tt11496218,Angel City Horror,2021,short,,"Horror,Short",wrong_titleType
968033,The Pey,2021,,,,tt15076270,The Pey,2021,short,9,"Horror,Short",wrong_titleType
968119,Specter of Weeping Hill,2021,en,7,"Horror, Thriller",tt15088720,Specter of Weeping Hill,2021,short,7,"Drama,Fantasy,Horror",wrong_titleType
968623,Fishwife,2021,en,17,"Drama, Horror",tt22534808,Fishwife,2022,short,17,"Fantasy,History,Horror",wrong_titleType
969743,Daytrip Massacre,2021,,,,tt15391054,Daytrip Massacre,2021,short,11,"Comedy,Horror,Short",wrong_titleType
969751,She Runs at Midnight,2021,en,28,Horror,tt14277724,She Runs at Midnight,2021,short,28,"Horror,Short",wrong_titleType
972911,AMOS 3:5,2021,,,,tt13276466,Amos 3:5,2021,short,14,"Horror,Short",wrong_titleType
973540,Fair Prey,2021,en,3,Horror,tt12063742,Fair Prey,,short,,"Horror,Short",wrong_titleType
977853,Reflections on Dying,2021,en,10,Horror,tt13110546,Reflections on Dying,2021,short,10,"Horror,Short",wrong_titleType
981988,The Scarf,2021,en,2,Horror,tt14463920,The scarf,2021,short,2,"Comedy,Horror,Short",wrong_titleType
982193,The Hangman,2021,en,3,Horror,tt20763714,The Hangman,2021,short,4,"Horror,Short",wrong_titleType
984055,Honto Ni Atta! Noroi No Video 91,2021,en,66,Horror,tt18967728,Honto Ni Atta! Noroi No Video 91,2021,video,66,Horror,wrong_titleType
986953,The Dethroning Of The Bourgeoisie,2021,en,5,"Action, Comedy, Horror",tt14837292,The Dethroning of the Bourgeoisie,2021,short,5,"Action,Comedy,Horror",wrong_titleType
990455,Birthday Boy,2021,,,,tt14613512,Birthday Boy,2021,short,,"Horror,Short",wrong_titleType
990577,I Was A Teenage Gorehound,2021,,59,,tt33472002,I Was A Teenage Gorehound,2021,video,59,"Action,Crime,Horror",wrong_titleType
991743,Silhouette,2021,en,9,"Adventure, Drama, Horror, Thriller",tt11834802,Silhouette,2020,short,9,"Horror,Short",wrong_titleType
992458,What It Feels Like For A Girl,2021,,,,tt14506558,What It Feels Like for a Girl,2021,short,2,"Horror,Short",wrong_titleType
996763,Sweet Dreams,2021,en,5,Horror,tt17080482,Sweet Dreams,2021,short,,"Horror,Short",wrong_titleType
998110,Lenore,2021,en,7,"Drama, Horror",tt14906184,Lenore,2021,short,7,"Horror,Short",wrong_titleType
1002594,Killer Poop,2021,en,11,"Comedy, Horror",tt15709934,Killer Poop,2021,short,,"Comedy,Horror,Short",wrong_titleType
1005378,Escape: A Ghost Story,2021,,,,tt15070156,Escape: A Ghost Story,2021,short,17,"Comedy,Horror,Short",wrong_titleType
1006937,Bin Man,2021,en,3,"Comedy, Horror",tt17003652,Bin Man,2021,short,3,"Horror,Short",wrong_titleType
1008812,The Void Cat,2021,en,14,Horror,tt15540880,The Void Cat,2021,short,14,"Horror,Short",wrong_titleType
1008886,Trick or Treat!,2021,en,14,Horror,tt15534528,Trick or Treat!,2021,short,,"Horror,Short,Thriller",wrong_titleType
1009078,A Real Killjoy,2021,,,,tt15022226,A Real Killjoy,2021,short,3,"Comedy,Horror,Short",wrong_titleType
1010429,Scratched,2021,en,20,Horror,tt18377342,Scratched,2021,short,19,"Horror,Short",wrong_titleType
1011607,Amityville Cabin,2021,en,14,Horror,tt15801764,Amityville Cabin,2021,short,14,"Horror,Short",wrong_titleType
1014227,The Insomniac: Spiders,2021,en,5,Horror,tt15292720,INSOMNIAC: Spiders,2021,short,,"Horror,Short",wrong_titleType
1014245,The Night Courier,2021,en,16,Horror,tt13704494,The Night Courier,2021,short,20,"Horror,Short",wrong_titleType
1014373,Trap Door in the Sun,2021,en,10,Horror,tt13762276,Trap Door in the Sun,2021,short,,"Horror,Short",wrong_titleType
1015793,The Killdren Are Coming,2021,en,3,Horror,tt15125824,The Killdren Are Coming,2021,short,2,"Horror,Short",wrong_titleType
1015798,Cameo,2021,en,13,Horror,tt10461708,Cameo,2021,short,13,"Horror,Short",wrong_titleType
1017802,The Pumpkin Man: Demon of Fall,2021,en,12,Horror,tt21250440,The Pumpkin Man: Demon of Fall,2021,short,12,"Horror,Short",wrong_titleType
1019523,The Walls Alike and Madding,2021,en,10,Horror,tt14347992,The Walls Alike and Madding,2021,short,10,"Horror,Short",wrong_titleType
1019545,Requiem,2021,en,25,"Drama, Horror",tt13486108,Requiem,2021,short,25,"Horror,Short",wrong_titleType
1023315,Legends of Sleepy Hollow,2021,,,,tt14116828,Legends of Sleepy Hollow,2021,tvSeries,,Horror,wrong_titleType
1023802,Eyes Out,2021,,,,tt16914660,Eyes Out,2021,short,16,"Horror,Short",wrong_titleType
1025572,Strobicon,2021,en,6,"Comedy, Horror, Mystery",tt12391614,Strobicon,2021,short,6,"Comedy,Horror,Mystery",wrong_titleType
1025826,Drip,2021,en,9,Horror,tt15422296,Drip,2021,short,9,"Horror,Short",wrong_titleType
1026068,Happy Halloween,2021,en,6,Horror,tt15826780,Happy Halloween,2021,short,6,"Horror,Short",wrong_titleType
1027680,Candle Smoke,2021,,,,tt13985680,Candle Smoke,2021,short,7,"Horror,Short,Western",wrong_titleType
1028215,A Creature is Stirring,2021,,,,tt9723306,A Creature Is Stirring,2021,short,,"Crime,Horror,Short",wrong_titleType
1030089,Into the Darkness,2021,,,,tt16591016,Into the Darkness,2021,short,,"Horror,Short",wrong_titleType
1030552,Sentient,2021,en,0,Horror,tt13780448,Sentient,2021,short,6,"Horror,Short",wrong_titleType
1031568,Nuclear,2021,en,11,"Drama, Horror",tt18564454,Nuclear,2021,short,11,"Horror,Short",wrong_titleType
1032201,Catch a Butcher,2021,en,11,Horror,tt10306460,Catch a Butcher,2021,short,,"Horror,Short",wrong_titleType
1036139,Dark Tales,2021,,,,tt15210280,Dark Tales,2021,short,13,"Comedy,Horror,Short",wrong_titleType
1036684,The Camp,2021,,,,tt15078224,The Camp,2021,short,21,"Horror,Short",wrong_titleType
1037461,Until Death Do Us Part,2021,,,,tt15199282,Until Death Do Us Part,2021,short,,"Comedy,Drama,Horror",wrong_titleType
1038225,Man Cow: Demon of the Cream,2021,,,,tt19839182,"Man Cow, Demon of the Cream",2021,short,,"Comedy,Horror,Short",wrong_titleType
1039183,OSARU-CHAN,2021,,,,tt21233800,Osaru-Chan,2021,short,10,"Horror,Short",wrong_titleType
1040101,Wicked Jack: Ethereal Pilgrim,2021,,,,tt11774716,Wicked Jack: Ethereal Pilgrim,2021,short,15,"Horror,Short",wrong_titleType
1040128,Pink Diamond,2021,,,,tt14551112,Pink Diamond,2021,short,4,"Horror,Short",wrong_titleType
1040417,On The Run,2021,,,,tt16318128,On the Run,2021,short,4,"Horror,Short",wrong_titleType
1042277,Somniphobia,2021,,,,tt12025470,Somniphobia,2021,short,25,"Drama,Horror,Sci-Fi",wrong_titleType
1042568,Blood Bond,2021,,,,tt15034642,Blood Bond,2021,short,6,"Horror,Short",wrong_titleType
1042720,Sympathy for the Devil,2021,,,,tt15944432,Sympathy for the Devil,2021,short,12,"Horror,Short",wrong_titleType
1043635,The Call of Cableulhu,2021,,,,tt15521592,The Call of Cableulhu,2021,short,4,"Horror,Short",wrong_titleType
1043639,The Monster Upstairs,2021,,,,tt18398770,The Monster Upstairs,2021,short,2,"Horror,Short",wrong_titleType
1044798,SEDALIA,2021,,,,tt14403226,Sedalia,2021,short,18,"Horror,Mystery,Short",wrong_titleType
1045235,Cat of Death,2021,,,,tt10418326,Cat of Death,2019,short,1,"Comedy,Horror,Short",wrong_titleType
1053892,Warmth,2021,,,,tt19353496,Warmth,2021,short,9,"Horror,Short",wrong_titleType
1058716,A Knife in the Dark,2021,,,,tt14947798,A Knife in the Dark,2021,short,14,"Horror,Short",wrong_titleType
1058909,Apotheosis,2021,,,,tt23843634,Apotheosis,2021,short,7,"Horror,Short",wrong_titleType
1061531,Fair and Foul,2021,,,,tt16257164,Fair and Foul,2021,short,8,"Horror,Short",wrong_titleType
1068444,Cain Rose Up,2021,,,,tt17519692,Cain Rose Up,2021,short,9,"Drama,Horror,Short",wrong_titleType
1072472,October 31,2021,,,,tt13972296,October 31,2021,short,18,"Horror,Short",wrong_titleType
1072898,Jason Pell's Pinpricks,2021,,,,tt15730828,Jason Pell's Pinpricks,2021,short,14,"Horror,Short",wrong_titleType
1072990,Standing on Your Grave,2021,,,,tt11578718,Standing on Your Grave,2021,short,18,"Drama,Horror,Short",wrong_titleType
1073946,A Monster in the House,2021,,,,tt15801964,A Monster in the House,2021,short,,"Horror,Short",wrong_titleType
1074242,Dirt,2021,,,,tt23630180,Dirt,2021,short,4,"Horror,Short",wrong_titleType
1076187,Hypocritical Hit,2021,,,,tt14590444,Hypocritical Hit,2021,short,,"Horror,Short",wrong_titleType
1078272,Kaleidoscope Kids,2021,,,,tt13890578,Kaleidoscope Kids,2021,short,,"Horror,Short",wrong_titleType
1084228,In the Darkness,2021,,,,tt11101902,In the Darkness,2021,short,7,"Horror,Short,Thriller",wrong_titleType
1084439,SLEIGH!,2021,,,,tt14906654,SLEIGH!,2021,short,35,"Comedy,Horror,Short",wrong_titleType
1087721,Nice to Finally Meet You,2021,,,,tt15790536,Nice to Finally Meet You,2021,short,6,"Horror,Short",wrong_titleType
1088060,AfterLyfe,2021,,,,tt14816170,AfterLyfe,2021,short,30,"Horror,Sci-Fi,Short",wrong_titleType
1089839,Alice,2021,,,,tt14680208,Alice,2023,short,28,"Drama,Horror,Short",wrong_titleType
1094089,Penelope,2021,,,,tt14178616,Penelope,2021,short,16,"Horror,Short",wrong_titleType
1094670,TRUE DARKNESS: KEEP MOVING,2021,,,,tt14022314,True Darkness,2021,tvSeries,,"Drama,Horror",wrong_titleType
1098179,Devils,2021,,,,tt15402736,Devils,2021,short,13,"Horror,Short",wrong_titleType
1103757,Touch,2021,,,,tt14582308,Touch,2021,short,,"Horror,Short",wrong_titleType
1104285,Tunnel,2021,,,,tt17158470,Tunnel,2021,short,8,"Horror,Short",wrong_titleType
1110301,The Hand That Feeds You,2021,,,,tt5533310,The Hand That Feeds You,2021,short,10,"Horror,Short",wrong_titleType
1122138,The Ritual,2021,,,,tt15462078,The Ritual,2021,short,,"Horror,Short",wrong_titleType
1134130,Resurrection Under The Ocean,2021,,,,tt26754941,Resurrection under the Ocean,2021,short,3,"Drama,Horror,Music",wrong_titleType
1135261,Macronomicon,2021,,,,tt27693236,Macronomicon,2021,short,5,"Horror,Short",wrong_titleType
1138722,Type Till You Bleed,2021,,,,tt14437352,Type Till You Bleed,2021,short,,"Comedy,Horror,Short",wrong_titleType
1142663,Netmare,2021,,,,tt15011504,Netmare,2021,short,4,"Horror,Short",wrong_titleType
1148756,Sharpener,2021,,,,tt27646899,Sharpener,2021,short,2,"Comedy,Horror,Short",wrong_titleType
1151020,Mute,2021,,,,tt13628800,Mute,2021,short,23,"Crime,Horror,Mystery",wrong_titleType
1157988,I Heard It,2021,,,,tt15679780,I Heard It,2021,short,5,"Horror,Short",wrong_titleType
1160572,A Blinking Existence,2021,,,,tt14788634,A Blinking Existence,2021,short,2,"Horror,Short",wrong_titleType
1163338,Foresight,2021,,,,tt14942894,Foresight,2021,short,1,"Horror,Short",wrong_titleType
1166528,Hillbilly Frankenstein from Hell,2021,,,,tt23456170,Hillbilly Frankenstein from Hell,2021,video,75,Horror,wrong_titleType
1168989,A Patch Of Desert,2021,,,,tt9000126,A Patch of Desert,2018,short,4,"Horror,Short,Thriller",wrong_titleType
1170380,"Murder Room, Inc",2021,,,,tt16968440,"Murder Room, Inc",2021,short,7,"Comedy,Horror,Short",wrong_titleType
1171895,Dead Fish,2021,,,,tt27349541,Dead Fish,2021,short,,"Horror,Short",wrong_titleType
1180626,Book,2021,,,,tt22307006,Book,2021,short,7,"Horror,Short",wrong_titleType
1188962,Apocalypse Then,2021,,,,tt26252516,Apocalypse Then,2021,short,,"Horror,Short",wrong_titleType
1201788,Streets of the Dead,2021,,,,tt13529404,Streets of the Dead,2021,short,15,"Horror,Short",wrong_titleType
1202038,The Last Temptation of Aelred,2021,,,,tt20222076,The Last Temptation of Aelred,2021,short,25,"Horror,Short",wrong_titleType
1205407,Abigail,2021,,,,tt15699540,Abigail,2021,short,,"Horror,Short",wrong_titleType
1210022,A Doctor and A Snake,2021,,,,tt13335862,A Doctor and A Snake,2021,short,17,"Drama,Horror,Short",wrong_titleType
1211221,Mama Retreat,2021,,,,tt15390994,Mama Retreat,2021,short,16,"Horror,Short",wrong_titleType
1221032,The Secret,2021,,,,tt15875128,The Secret,2021,short,4,"Horror,Short",wrong_titleType
1228340,Don't Look Back,2021,,,,tt16269106,Don't Look Back,2021,short,9,"Horror,Mystery,Short",wrong_titleType
1243154,Hands Off,2021,,,,tt19382162,Hands Off,2021,short,8,"Horror,Short",wrong_titleType
1245540,Bruises,2021,,,,tt14186222,Bruises,2021,short,7,"Horror,Short",wrong_titleType
1245682,"Teaching Jake about the Camcorder, Jan '97",2021,,,,tt14703360,"Teaching Jake about the Camcorder, Jan '97",2021,video,10,"Drama,Fantasy,Horror",wrong_titleType
1256695,The Gazelle,2021,,,,tt14312334,The Gazelle,2021,short,11,"Horror,Short",wrong_titleType
1257866,Mimic,2021,,,,tt14250446,Mimic,2021,short,,"Horror,Mystery,Sci-Fi",wrong_titleType
1259270,Necro Lesbians,2021,,,,tt15654282,Necro,2021,short,,"Horror,Short",wrong_titleType
1271350,Hellswine 2,2021,,,,tt20251278,Hellswine 2,2021,short,,"Horror,Short",wrong_titleType
1276666,Allerseelen,2021,,,,tt23867570,Allerseelen,2021,short,9,"Horror,Mystery,Short",wrong_titleType
1282333,An Occasion of Sin,2021,,,,tt20600750,An Occasion of Sin,2021,short,22,"Horror,Short,Thriller",wrong_titleType
1292212,Convalescent,2021,,,,tt14095754,Convalescent,2021,short,15,"Drama,Horror,Short",wrong_titleType
1292264,Nightmare Delivered,2021,,,,tt13801836,A Night Alone,2021,short,8,"Horror,Short",wrong_titleType
1292723,Asterion,2021,,,,tt12559958,Asterion,2020,short,,"Horror,Sci-Fi,Short",wrong_titleType
1292727,Hell Sings for the Damned,2021,,,,tt32514231,Hell Sings for the Damned,2021,short,5,"Horror,Short,Western",wrong_titleType
1292807,Refresh,2021,,,,tt14089082,Refresh,2021,short,,"Drama,Horror,Sci-Fi",wrong_titleType
1305573,Mary's Call,2021,,,,tt14102170,Mary's Call,2021,short,,"Horror,Short",wrong_titleType
1305763,Elizabeth Carter,2021,,,,tt14337456,Elizabeth Carter,2021,short,42,"Horror,Short",wrong_titleType
1305799,What A Beautiful Wedding,2021,,,,tt14270126,What a Beautiful Wedding,2021,short,,"Horror,Short",wrong_titleType
1307632,Wrong Ones,2021,,,,tt14058298,The Wrong Ones,2021,short,,"Horror,Short,Thriller",wrong_titleType
1310322,Cain Rose Up,2021,,,,tt32096073,Cain Rose Up,2021,short,7,"Drama,Horror,Short",wrong_titleType
1312920,Eyetanic,2021,,,,tt11317604,EyeTanic,2020,short,3,"Comedy,Horror,Short",wrong_titleType
1319618,Wild House,2021,,,,tt11616640,Casa Salvaje,2021,short,,"Horror,Short",wrong_titleType
1324751,Nyctus,2021,,,,tt27665762,Nyctus,2021,short,6,"Horror,Short,Thriller",wrong_titleType
1326234,The Man Who Loved Flowers,2021,,,,tt13888114,The Man Who Loved Flowers,2021,short,8,"Horror,Romance,Short",wrong_titleType
1326248,The Man Who Loved Flowers,2021,,,,tt32344915,The Man Who Loved Flowers,2021,short,,"Horror,Short",wrong_titleType
1327157,The Long Island Goregrind Massacre,2021,,,,tt16063100,The Long Island Goregrind Massacre,2021,short,17,"Horror,Music,Short",wrong_titleType
1333609,Nona,2021,,,,tt9860464,Nona,2019,short,,"Horror,Short",wrong_titleType
1341102,Split,2021,,,,tt14681564,Split,2021,short,10,"Horror,Short",wrong_titleType
1355159,DV5: Cord Cutter Hell,2021,,,,tt14444980,DV5: Cord Cutter Hell,2021,video,55,Horror,wrong_titleType
1356643,Fly,2021,,,,tt15204078,Fly,2021,short,4,"Drama,Horror,Short",wrong_titleType
1356676,Floyd the Barber,2021,,,,tt15294742,Floyd the Barber,2021,short,6,"Drama,Horror,Short",wrong_titleType
1365799,The Toaster,2021,,,,tt29493039,The Toaster,2021,short,9,"Horror,Short",wrong_titleType
1376363,Abnormal Experience Document #1: Vegan Horror!,2021,,,,tt22096464,Abnormal Experience Document #1 - Vegan Horror,2021,short,6,"Horror,Short",wrong_titleType
1382798,Evil's a Foot,2021,,,,tt15618306,Evil's a Foot,2021,short,7,"Horror,Short",wrong_titleType
1390591,Meet Cute,2021,,,,tt15669446,Meet Cute,2021,short,10,"Horror,Short",wrong_titleType
1398292,Deadly Tales IV,2021,,,,tt8466944,Deadly Tales IV,2021,video,,"Drama,Fantasy,Horror",wrong_titleType
1412238,Asesina I: Would You Rather,2021,,,,tt16381082,Asesina I: Would You Rather,2021,short,2,"Horror,Short",wrong_titleType
1414482,Two Twisted Tales,2021,,,,tt12959812,Two Twisted Tales,2021,short,3,"Horror,Short,Thriller",wrong_titleType
1416053,Mothering Sunday,2021,,,,tt32044254,Mothering Sunday,2021,short,8,"Comedy,Horror,Short",wrong_titleType
1424881,Knit Of The Dead,2021,,,,tt9691110,Knit of the Dead,2021,short,10,"Comedy,Horror,Short",wrong_titleType
1427755,Vagrant,2021,,,,tt18271190,Vagrant,2021,short,11,"Horror,Short",wrong_titleType
1428428,Thread,2021,,,,tt14049230,Thread,2021,short,7,"Horror,Short,Thriller",wrong_titleType
1429438,Mr Sleep,2021,,,,tt13475440,Mr Sleep,2021,short,,"Horror,Short",wrong_titleType
1448393,Control,2021,,,,tt15721488,Control,2021,tvEpisode,6,Horror,wrong_titleType
